time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_loss,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/explained_variance,train/learning_rate,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
1091000,257.0,308.58,-0.03151128441095352,218200,198,5505,1.9885637811967172e-05,-0.0011461973190307617,0.0007,218199,-7.683053493499756,,
1091500,257.0,309.38,508.08721923828125,218300,198,5506,4073.206298828125,-6.0558319091796875e-05,0.0007,218299,-7.684293270111084,,
1092000,257.0,310.33,599.8416137695312,218400,198,5508,7478.39697265625,-725.2125244140625,0.0007,218399,-7.682197570800781,,
1092500,,,513.0281372070312,,,,7052.85791015625,-86.72378540039062,0.0007,218499,-7.6818742752075195,257.0,0.0
1092500,257.0,306.96,,218500,198,5514,,,,,,,
1093000,257.0,310.08,128.3843994140625,218600,198,5515,380.5563049316406,-2.3583226203918457,0.0007,218599,-7.680025577545166,,
1093500,257.0,310.1,324.5794982910156,218700,198,5517,2502.713623046875,-1.7892959117889404,0.0007,218699,-7.675030708312988,,
1094000,257.0,313.54,64.43228149414062,218800,198,5519,541.68505859375,-1.1920928955078125e-07,0.0007,218799,-7.675515651702881,,
1094500,257.0,315.07,512.6595458984375,218900,198,5521,5672.26123046875,-1530.4833984375,0.0007,218899,-7.679908752441406,,
1095000,,,150.75186157226562,,,,407.7096862792969,-0.08352530002593994,0.0007,218999,-7.681311130523682,257.0,0.0
1095000,257.0,318.68,,219000,198,5527,,,,,,,
1095500,257.0,313.14,666.3196411132812,219100,198,5528,7427.0234375,0.0032642483711242676,0.0007,219099,-7.682773590087891,,
1096000,257.0,309.56,-0.026113037019968033,219200,198,5530,1.314472592639504e-05,-1.1920928955078125e-07,0.0007,219199,-7.682977199554443,,
1096500,257.0,321.97,-0.03341498598456383,219300,198,5532,2.3034403056954034e-05,0.0007993578910827637,0.0007,219299,-7.684854030609131,,
1097000,257.0,320.89,-0.10372558981180191,219400,198,5534,0.00027981455787084997,-4.191248416900635,0.0007,219399,-7.6880998611450195,,
1097500,,,-0.10259737074375153,,,,0.00022637458459939808,0.0,0.0007,219499,-7.689057350158691,257.0,0.0
1097500,257.0,326.14,,219500,198,5539,,,,,,,
1098000,257.0,324.66,165.55308532714844,219600,198,5541,578.0623779296875,-1.1867177486419678,0.0007,219599,-7.683986186981201,,
1098500,257.0,330.14,7.553836345672607,219700,198,5543,1.0108063220977783,-0.018181800842285156,0.0007,219699,-7.683948040008545,,
1099000,257.0,333.99,212.93569946289062,219800,198,5544,807.4607543945312,-3.0069403648376465,0.0007,219799,-7.688076972961426,,
1099500,257.0,334.93,-0.0818137675523758,219900,198,5546,0.00014203156752046198,0.00010663270950317383,0.0007,219899,-7.689066410064697,,
1100000,,,-0.1466764509677887,,,,0.0008368058479391038,-146.41636657714844,0.0007,219999,-7.6909613609313965,257.0,0.0
1100000,257.0,334.57,,220000,198,5552,,,,,,,
1100500,257.0,335.64,-0.009655150584876537,220100,198,5554,6.200220377650112e-05,-1.3051629066467285,0.0007,220099,-7.686755657196045,,
1101000,257.0,343.25,70.20974731445312,220200,198,5556,101.71598052978516,2.86102294921875e-06,0.0007,220199,-7.681209564208984,,
1101500,257.0,346.92,241.62112426757812,220300,198,5558,1293.4420166015625,-15.134489059448242,0.0007,220299,-7.68765115737915,,
1102000,257.0,355.28,-0.07563165575265884,220400,198,5560,0.00011017483484465629,0.0,0.0007,220399,-7.676998138427734,,
1102500,,,-0.08470096439123154,,,,0.00015427869220729917,-0.0024635791778564453,0.0007,220499,-7.676643371582031,257.0,0.0
1102500,257.0,355.69,,220500,198,5566,,,,,,,
1103000,257.0,358.34,-0.06364816427230835,220600,198,5567,8.506623998982832e-05,-6.830692291259766e-05,0.0007,220599,-7.680678844451904,,
1103500,257.0,362.55,-0.12240561097860336,220700,198,5569,0.0003175036981701851,0.0,0.0007,220699,-7.674253940582275,,
1104000,257.0,361.77,-0.03815571963787079,220800,198,5571,2.8550270144478418e-05,0.0,0.0007,220799,-7.679284572601318,,
1104500,257.0,363.53,466.5339050292969,220900,198,5573,7168.27587890625,-2029.490478515625,0.0007,220899,-7.677916049957275,,
1105000,,,-0.15040118992328644,,,,0.0004982128739356995,0.009122014045715332,0.0007,220999,-7.673689365386963,257.0,0.0
1105000,257.0,371.17,,221000,198,5577,,,,,,,
1105500,257.0,370.85,-0.0791889950633049,221100,198,5579,0.00011841570812975988,0.5266874730587006,0.0007,221099,-7.678692817687988,,
1106000,257.0,370.38,-0.12234538048505783,221200,198,5581,0.0003223473613616079,-0.0012651681900024414,0.0007,221199,-7.6756157875061035,,
1106500,257.0,369.28,-0.051939766854047775,221300,198,5583,6.832442159065977e-05,0.24383574724197388,0.0007,221299,-7.681636333465576,,
1107000,257.0,369.87,-0.06026247888803482,221400,198,5584,7.794875273248181e-05,0.0,0.0007,221399,-7.682300567626953,,
1107500,,,-0.037678077816963196,,,,2.76670452876715e-05,0.0,0.0007,221499,-7.684688568115234,257.0,0.0
1107500,257.0,371.38,,221500,198,5590,,,,,,,
1108000,257.0,369.34,-0.02927611581981182,221600,198,5592,1.82925614353735e-05,5.960464477539063e-08,0.0007,221599,-7.691120147705078,,
1108500,257.0,369.44,-0.043122537434101105,221700,198,5594,3.99492091673892e-05,-0.654941201210022,0.0007,221699,-7.689983367919922,,
1109000,257.0,366.18,-0.20766940712928772,221800,198,5596,0.000856215541716665,1.1920928955078125e-07,0.0007,221799,-7.680408477783203,,
1109500,257.0,364.83,802.9874877929688,221900,198,5597,11440.640625,0.003421604633331299,0.0007,221899,-7.67965841293335,,
1110000,,,-0.07292255014181137,,,,0.00012291343591641635,0.05663400888442993,0.0007,221999,-7.67718505859375,257.0,0.0
1110000,257.0,366.21,,222000,198,5603,,,,,,,
1110500,257.0,365.48,-624.5927124023438,222100,198,5605,10977.986328125,-1208.6964111328125,0.0007,222099,-7.675324440002441,,
1111000,257.0,369.87,2.971928119659424,222200,198,5607,0.3864497244358063,-0.006980299949645996,0.0007,222199,-7.677134037017822,,
1111500,257.0,368.88,-0.04763266444206238,222300,198,5609,7.364487828454003e-05,-0.3085787296295166,0.0007,222299,-7.67340087890625,,
1112000,257.0,372.23,97.60340881347656,222400,198,5610,201.63748168945312,1.1920928955078125e-07,0.0007,222399,-7.676504611968994,,
1112500,,,105.5098876953125,,,,351.6548767089844,0.337499737739563,0.0007,222499,-7.678205966949463,257.0,0.0
1112500,257.0,366.81,,222500,198,5616,,,,,,,
1113000,257.0,366.94,-0.03204619511961937,222600,198,5618,2.10562448046403e-05,0.0,0.0007,222599,-7.687106609344482,,
1113500,257.0,364.92,-0.04947766289114952,222700,198,5620,5.124936797074042e-05,0.005683958530426025,0.0007,222699,-7.689137935638428,,
1114000,257.0,361.39,-518.5516357421875,222800,198,5622,9423.9423828125,-151.8936767578125,0.0007,222799,-7.68499231338501,,
1114500,257.0,360.39,-0.10659433901309967,222900,198,5624,0.00022217296645976603,4.38690185546875e-05,0.0007,222899,-7.686148166656494,,
1115000,,,711.8181762695312,,,,12045.0263671875,-975.32666015625,0.0007,222999,-7.683995723724365,257.0,0.0
1115000,257.0,360.1,,223000,198,5628,,,,,,,
1115500,257.0,360.16,-0.08091900497674942,223100,198,5629,0.0002109349734382704,-3.4085941314697266,0.0007,223099,-7.6875433921813965,,
1116000,257.0,352.4,-0.01706373505294323,223200,198,5631,5.530052476387937e-06,0.48545485734939575,0.0007,223199,-7.689067840576172,,
1116500,257.0,358.52,-0.038337841629981995,223300,198,5633,2.9465818442986347e-05,-0.0004665851593017578,0.0007,223299,-7.683887481689453,,
1117000,257.0,357.78,-0.009326164610683918,223400,198,5635,0.00011477054067654535,-8.888471603393555,0.0007,223399,-7.6854095458984375,,
1117500,,,-0.2021850347518921,,,,0.000838112726341933,-13.019814491271973,0.0007,223499,-7.6873602867126465,257.0,0.0
1117500,257.0,352.76,,223500,198,5639,,,,,,,
1118000,257.0,353.19,-0.0502781942486763,223600,198,5640,0.00018476373224984854,-4.147721290588379,0.0007,223599,-7.689469814300537,,
1118500,257.0,352.41,-0.05762840434908867,223700,198,5642,6.960335304029286e-05,0.00015395879745483398,0.0007,223699,-7.688763618469238,,
1119000,257.0,347.17,-275.0223693847656,223800,198,5644,3250.00244140625,-3069.422119140625,0.0007,223799,-7.6854143142700195,,
1119500,257.0,342.91,-0.1083214059472084,223900,198,5646,0.0002491740742698312,-0.20187175273895264,0.0007,223899,-7.68292236328125,,
1120000,,,-0.014505407772958279,,,,4.0307941162609495e-06,5.960464477539063e-08,0.0007,223999,-7.6812591552734375,257.0,0.0
1120000,257.0,339.82,,224000,198,5652,,,,,,,
1120500,257.0,344.32,-0.12140428274869919,224100,198,5653,0.00030121172312647104,0.0012440085411071777,0.0007,224099,-7.6806817054748535,,
1121000,257.0,346.51,-0.08782277256250381,224200,198,5655,0.00015617362805642188,-4.76837158203125e-07,0.0007,224199,-7.681313991546631,,
1121500,257.0,335.57,0.07638876885175705,224300,198,5657,0.0002346701076021418,-5.448322296142578,0.0007,224299,-7.682218074798584,,
1122000,257.0,332.22,819.1172485351562,224400,198,5659,11701.5595703125,-135.98416137695312,0.0007,224399,-7.676207065582275,,
1122500,,,-0.25368088483810425,,,,0.0012427490437403321,-5.694131374359131,0.0007,224499,-7.671313762664795,257.0,0.0
1122500,257.0,330.06,,224500,198,5665,,,,,,,
1123000,257.0,328.62,-0.050706829875707626,224600,198,5666,6.67388376314193e-05,0.4946940541267395,0.0007,224599,-7.677832126617432,,
1123500,257.0,327.4,-0.10398038476705551,224700,198,5668,0.00024136659340001643,-0.22367894649505615,0.0007,224699,-7.679969787597656,,
1124000,257.0,314.61,-615.2689819335938,224800,198,5670,7891.42724609375,-42.72222137451172,0.0007,224799,-7.681704044342041,,
1124500,257.0,314.51,-0.23012804985046387,224900,198,5672,0.0010461037745699286,0.21105152368545532,0.0007,224899,-7.673797607421875,,
1125000,,,141.5762939453125,,,,424.9432678222656,0.0,0.0007,224999,-7.679647922515869,257.0,0.0
1125000,257.0,317.79,,225000,198,5677,,,,,,,
1125500,257.0,316.02,851.3767700195312,225100,198,5679,14778.9404296875,-1625.776611328125,0.0007,225099,-7.6833176612854,,
1126000,257.0,313.34,143.1502685546875,225200,198,5680,533.2089233398438,-5.374918460845947,0.0007,225199,-7.6787919998168945,,
1126500,257.0,306.59,-62.6010627746582,225300,198,5682,182.9249267578125,-781.4065551757812,0.0007,225299,-7.6815948486328125,,
1127000,257.0,310.16,-850.2035522460938,225400,198,5684,12097.234375,0.6054741144180298,0.0007,225399,-7.678579807281494,,
1127500,,,100.7452392578125,,,,415.464599609375,-0.7517775297164917,0.0007,225499,-7.679032325744629,257.0,0.0
1127500,257.0,311.54,,225500,198,5689,,,,,,,
1128000,257.0,311.01,277.8753356933594,225600,198,5691,1435.605712890625,-0.0008665323257446289,0.0007,225599,-7.6867523193359375,,
1128500,257.0,308.18,-0.012762797065079212,225700,198,5692,3.932786057703197e-06,-0.5649063587188721,0.0007,225699,-7.6915507316589355,,
1129000,257.0,301.42,89.49431610107422,225800,198,5694,160.10452270507812,-0.09437394142150879,0.0007,225799,-7.683316230773926,,
1129500,257.0,301.04,-0.023165307939052582,225900,198,5696,0.00010619812383083627,-1.8580994606018066,0.0007,225899,-7.684367656707764,,
1130000,,,-0.08965333551168442,,,,0.00017374157323502004,0.0013571977615356445,0.0007,225999,-7.679269313812256,257.0,0.0
1130000,257.0,300.96,,226000,198,5702,,,,,,,
1130500,257.0,302.7,7.4515228271484375,226100,198,5703,0.9347553253173828,0.15822702646255493,0.0007,226099,-7.683790683746338,,
1131000,257.0,297.6,-0.06414099782705307,226200,198,5705,0.00010906902753049508,-0.287678599357605,0.0007,226199,-7.683638095855713,,
1131500,257.0,295.37,80.4229507446289,226300,198,5707,191.795166015625,0.07385420799255371,0.0007,226299,-7.6855058670043945,,
1132000,257.0,299.58,19.393827438354492,226400,198,5709,6.532678127288818,-0.04279804229736328,0.0007,226399,-7.681861877441406,,
1132500,,,-0.05934594199061394,,,,8.326029637828469e-05,0.44758832454681396,0.0007,226499,-7.680281162261963,257.0,0.0
1132500,257.0,298.89,,226500,198,5715,,,,,,,
1133000,257.0,298.16,-0.11869317293167114,226600,198,5716,0.0003103972412645817,0.0,0.0007,226599,-7.681720733642578,,
1133500,257.0,299.31,181.0874786376953,226700,198,5718,740.6487426757812,-1.336653232574463,0.0007,226699,-7.683602809906006,,
1134000,257.0,298.83,622.0450439453125,226800,198,5720,7528.01904296875,-1955.373779296875,0.0007,226799,-7.689097881317139,,
1134500,257.0,300.47,-170.287841796875,226900,198,5722,2289.2841796875,-67117007.0,0.0007,226899,-7.684558868408203,,
1135000,,,-0.04793522134423256,,,,4.9053222028305754e-05,0.0010036826133728027,0.0007,226999,-7.686135768890381,257.0,0.0
1135000,257.0,305.81,,227000,198,5726,,,,,,,
1135500,257.0,309.02,38.389183044433594,227100,198,5728,108.28740692138672,-0.8818448781967163,0.0007,227099,-7.6867218017578125,,
1136000,257.0,311.28,0.04187082499265671,227200,198,5730,0.0003419847635086626,-45.44865036010742,0.0007,227199,-7.686797618865967,,
1136500,257.0,310.73,235.0895538330078,227300,198,5732,1091.371826171875,0.0,0.0007,227299,-7.681880950927734,,
1137000,257.0,316.11,-0.039076294749975204,227400,198,5734,3.3024112781276926e-05,0.0,0.0007,227399,-7.68574857711792,,
1137500,,,-0.03874438628554344,,,,3.0139408409013413e-05,0.0,0.0007,227499,-7.691196441650391,257.0,0.0
1137500,257.0,314.23,,227500,198,5740,,,,,,,
1138000,257.0,317.01,139.19192504882812,227600,198,5741,727.4489135742188,-19.72960662841797,0.0007,227599,-7.690381050109863,,
1138500,257.0,313.56,-148.95228576660156,227700,198,5743,1924.9881591796875,-153761967.0,0.0007,227699,-7.693439483642578,,
1139000,257.0,306.54,-56.401729583740234,227800,198,5745,189.8731231689453,-7.108613967895508,0.0007,227799,-7.694346904754639,,
1139500,257.0,303.77,-0.13634565472602844,227900,198,5747,0.0003805869200732559,0.0,0.0007,227899,-7.695694923400879,,
1140000,,,19.452228546142578,,,,1998.509033203125,-329.61956787109375,0.0007,227999,-7.687295436859131,257.0,0.0
1140000,257.0,311.45,,228000,198,5753,,,,,,,
1140500,257.0,312.73,88.50607299804688,228100,198,5754,313.84747314453125,-32.760677337646484,0.0007,228099,-7.688603401184082,,
1141000,257.0,317.06,-8.684168815612793,228200,198,5756,341.2076721191406,-37.073307037353516,0.0007,228199,-7.680979251861572,,
1141500,257.0,324.35,-0.028338968753814697,228300,198,5758,1.7012567695928738e-05,-0.00046539306640625,0.0007,228299,-7.690023899078369,,
1142000,257.0,318.77,-0.1297219693660736,228400,198,5760,0.0003471030795481056,-0.00013720989227294922,0.0007,228399,-7.693629741668701,,
1142500,,,-0.10598545521497726,,,,0.00021690467838197947,0.0009568929672241211,0.0007,228499,-7.69092321395874,257.0,0.0
1142500,257.0,317.46,,228500,198,5766,,,,,,,
1143000,257.0,319.26,-0.06759542226791382,228600,198,5767,9.333510388387367e-05,-0.0001291036605834961,0.0007,228599,-7.688214302062988,,
1143500,257.0,324.49,-0.06930197775363922,228700,198,5769,9.767826850293204e-05,-0.0005201101303100586,0.0007,228699,-7.68355131149292,,
1144000,257.0,324.91,-0.02598578669130802,228800,198,5771,1.3843119631928857e-05,-1.1920928955078125e-07,0.0007,228799,-7.687915325164795,,
1144500,257.0,320.33,-717.883056640625,228900,198,5773,13355.861328125,-131.10951232910156,0.0007,228899,-7.692389965057373,,
1145000,,,-0.01880498230457306,,,,3.6045439628651366e-05,0.46179842948913574,0.0007,228999,-7.682031154632568,257.0,0.0
1145000,257.0,319.66,,229000,198,5779,,,,,,,
1145500,257.0,319.76,-0.07342451065778732,229100,198,5780,0.00010835532884811983,0.0,0.0007,229099,-7.692592144012451,,
1146000,257.0,320.68,-0.06524234265089035,229200,198,5782,8.945247827796265e-05,-1.1920928955078125e-07,0.0007,229199,-7.691308498382568,,
1146500,257.0,322.17,472.677001953125,229300,198,5784,5282.79541015625,-1637.0828857421875,0.0007,229299,-7.689082622528076,,
1147000,257.0,326.59,337.3771057128906,229400,198,5786,1917.958984375,0.0,0.0007,229399,-7.690256595611572,,
1147500,,,-0.024349970743060112,,,,1.2099310879420955e-05,0.18359673023223877,0.0007,229499,-7.689347743988037,257.0,0.0
1147500,257.0,333.04,,229500,198,5792,,,,,,,
1148000,257.0,339.58,-112.67938232421875,229600,198,5793,1090.927978515625,-5542.65869140625,0.0007,229599,-7.680497646331787,,
1148500,257.0,336.77,-0.03442353755235672,229700,198,5795,2.3841148504288867e-05,-0.08207035064697266,0.0007,229699,-7.684905529022217,,
1149000,257.0,335.54,-0.14117737114429474,229800,198,5797,0.00042351693264208734,0.026747405529022217,0.0007,229799,-7.6755876541137695,,
1149500,257.0,338.7,0.018668795004487038,229900,198,5799,1.163886372523848e-05,-0.7358131408691406,0.0007,229899,-7.681793212890625,,
1150000,,,-0.11766495555639267,,,,0.0002982071309816092,-1.1920928955078125e-07,0.0007,229999,-7.673332214355469,257.0,0.0
1150000,257.0,337.4,,230000,198,5804,,,,,,,
1150500,257.0,336.62,-0.04459038004279137,230100,198,5806,4.2095049138879403e-05,0.0,0.0007,230099,-7.681968688964844,,
1151000,257.0,335.86,-0.055705536156892776,230200,198,5808,6.330128235276788e-05,0.0,0.0007,230199,-7.6838860511779785,,
1151500,257.0,335.67,-0.016309812664985657,230300,198,5809,5.584509835898643e-06,0.0,0.0007,230299,-7.68979024887085,,
1152000,257.0,338.03,118.7874984741211,230400,198,5811,288.901123046875,-1.1920928955078125e-07,0.0007,230399,-7.687803745269775,,
1152500,,,-0.08836187422275543,,,,0.00015229909331537783,1.1920928955078125e-07,0.0007,230499,-7.685231685638428,257.0,0.0
1152500,257.0,331.98,,230500,198,5817,,,,,,,
1153000,257.0,330.88,322.8815612792969,230600,198,5819,2472.761474609375,-4.841436386108398,0.0007,230599,-7.685214996337891,,
1153500,257.0,334.17,-0.06590580195188522,230700,198,5821,9.023164602695033e-05,0.0,0.0007,230699,-7.684215545654297,,
1154000,257.0,334.98,75.74177551269531,230800,198,5822,108.05712890625,-0.01089322566986084,0.0007,230799,-7.684791564941406,,
1154500,257.0,337.39,-0.04884340986609459,230900,198,5824,4.595824793796055e-05,-1.1920928955078125e-07,0.0007,230899,-7.682153224945068,,
1155000,,,246.259033203125,,,,1109.8709716796875,-4.547096252441406,0.0007,230999,-7.671173095703125,257.0,0.0
1155000,257.0,340.19,,231000,198,5830,,,,,,,
1155500,257.0,337.69,-0.16977038979530334,231100,198,5832,0.0004889780539087951,0.0,0.0007,231099,-7.67479944229126,,
1156000,257.0,343.57,281.32391357421875,231200,198,5834,2447.97900390625,-12.45641803741455,0.0007,231199,-7.678012847900391,,
1156500,257.0,343.75,-0.03611350059509277,231300,198,5835,2.4732293240958825e-05,0.0,0.0007,231299,-7.688784122467041,,
1157000,257.0,339.63,-0.050886668264865875,231400,198,5837,5.0832615670515224e-05,-0.25187182426452637,0.0007,231399,-7.687341213226318,,
1157500,,,-0.013225194998085499,,,,3.66173640031775e-06,-1.1920928955078125e-07,0.0007,231499,-7.691598415374756,257.0,0.0
1157500,257.0,338.42,,231500,198,5843,,,,,,,
1158000,257.0,338.91,-0.11573190987110138,231600,198,5845,0.00027365918504074216,-0.36862194538116455,0.0007,231599,-7.686580181121826,,
1158500,257.0,337.61,-304.9479064941406,231700,198,5847,1790.33984375,-0.13933086395263672,0.0007,231699,-7.681021213531494,,
1159000,257.0,341.4,53.76325225830078,231800,198,5848,59.114356994628906,-64.33781433105469,0.0007,231799,-7.6879096031188965,,
1159500,257.0,339.38,-0.052197493612766266,231900,198,5850,6.12418880336918e-05,0.08205229043960571,0.0007,231899,-7.687274932861328,,
